IncidentID,start,end,RoadName,CommonName,Direction,CrossStreetName,CrossStCommonName,Latitude,Longitude,ConditionName,IncidentType,Event,EventName,Reason,DOTNotes,day,flood,wind,winter,fog,rainevent,winterevent,cycloneevent,dur,noweather
413662,2013-01-16T02:38:00Z,2013-01-20T03:38:00Z,SR-1115,NA,Heading West,NA,NA,36.13755035,-78.77451324,Road Closed,Weather Event,1,None,SR 1115 - Little Snowbird Rd (gravel section only) is CLOSED due to mudslides.,NA,1/15/13,0,0,0,0,0,0,0,4.041666667,1
413663,2013-01-16T03:41:00Z,2013-06-15T11:00:00Z,US-441,NA,Both Directions,NA,NA,35.59224701,-83.38228607,Road Closed,Weather Event,1,None,"US-441, New Found Gap Road, is closed indefinitely due to a landslide.","Call from Roger Ayers at 3:06 pm advising US-441, New Found Gap Road, is closed indefinitely due to a land slide caused by the torrential rains they've received.//Initial TIMS: Per Smoky Mountains, Newfound Gap Road, US 441, will be closed due to flooding.",1/15/13,1,0,0,0,0,0,0,150.3048611,0
413686,2013-01-16T13:35:00Z,2013-01-17T14:35:00Z,SR-1540,Wilson Rd,Both Directions,SR-1504,SR-1504,36.40127945,-78.05686951,Road Closed,Weather Event,1,None,Due to high water road is closed.,NA,1/16/13,1,0,0,0,0,0,0,1.041666667,0
413695,2013-01-16T15:09:00Z,2013-01-17T14:30:00Z,SR-1207,Barclay Rd,Both Directions,US-276,US-276,35.53875178,-83.02526146,Road Closed,Weather Event,1,None,Due to highwater road is closed.,NA,1/16/13,0,0,0,0,0,0,0,0.972916667,1
413701,2013-01-16T13:00:00Z,2013-01-16T18:58:45Z,SR-1300,Fires Creek Rd,Both Directions,SR-1318,SR-1318,35.07038131,-83.816607,Road Closed,Weather Event,1,None,"Fires Creek Road is closed due to high water at the bridge of Tusquittee Creek, which is located near Buckner Road.",NA,1/16/13,1,0,0,0,0,0,0,0.249131944,0
413758,2013-01-17T17:57:00Z,2013-01-18T15:00:00Z,SR-1540,Wilson Rd,Both Directions,SR-1504,SR-1504,36.40127945,-78.05686951,Road Closed,Weather Event,1,None,Due to highwater road is closed,NA,1/17/13,0,0,0,0,0,0,0,0.877083333,1
413764,2013-01-17T19:28:00Z,2013-01-17T20:28:00Z,SR-1536,Cascade Lake Rd,Both Directions,SR-1535,SR-1535,35.23725963,-82.63334513,Road Closed,Weather Event,1,None,"Due to high water, Cascade Lake Road is closed at Merrill Lane.",Per David Capps - DOT,1/17/13,1,0,0,0,0,0,0,0.041666667,0
413804,2013-01-18T00:38:00Z,2013-01-18T01:03:45Z,NC-197,NC-197,Both Directions,SR-1316,SR-1316,36.04286022,-82.28254974,Road Closed,Weather Event,118,Winter Weather 1/17/2013,"Due to flooding, NC-197 is closed at SR 1316, Brummit Creek Road. Motorists traveling in the area are advised to use caution.",Per Wade Tate,1/17/13,1,0,0,0,0,1,0,0.017881944,0
413809,2013-01-18T02:07:00Z,2013-01-22T20:00:00Z,NC-226,NC-226,Heading South,SR-1338,Fork Mountain,36.05726437,-82.21572411,Road Closed,Weather Event,118,Winter Weather 1/17/2013,Road closed near Fork Mountain Road (SR 1338). Motorists traveling in the area are advised to use caution.,"Per Wade Tate 
9:39 AM Wade Tate changed to road closed with detour- AJJ",1/17/13,0,0,0,0,0,1,0,4.745138889,0
413852,2013-01-18T13:09:00Z,2013-01-18T17:00:50Z,SR-1110,Island Ford Rd,Both Directions,SR-1103,SR-1103,35.51551056,-79.09996796,Road Closed,Weather Event,1,None,Due to high water road is closed,NA,1/18/13,1,0,0,0,0,0,0,0.16099537,0
413853,2013-01-18T13:15:00Z,2013-01-19T14:00:00Z,SR-1540,Wilson Rd,Both Directions,SR-1504,SR-1504,36.40127945,-78.05686951,Road Closed,Weather Event,1,None,Due to high water Rd is closed,NA,1/18/13,1,0,0,0,0,0,0,1.03125,0
413855,2013-01-18T13:18:00Z,2013-01-19T14:00:00Z,SR-1207,Barclay,Both Directions,US-276,US-276,35.53875178,-83.02526146,Road Closed,Weather Event,1,None,Due to high water road is closed,NA,1/18/13,1,0,0,0,0,0,0,1.029166667,0
413872,2013-01-18T15:36:00Z,2013-01-18T18:05:14Z,SR-1652,Lockhart Rd,Both Directions,NA,NA,35.02577209,-80.10305023,Road Closed,Weather Event,1,None,Road closed due to high water.,NA,1/18/13,1,0,0,0,0,0,0,0.103634259,0
413924,2013-01-19T06:56:00Z,2013-01-22T17:41:01Z,SR-1174,Waynick Meadow,Both Directions,NA,NA,35.62368774,-79.96997833,Road Impassable,Road Obstruction,1,None,"Due to high water and trees in the roadway, the road is closed.",I received a call from Susan at Greensboro HP. Per officer the road is impassable. They said they informed DOT at 8:00 PM tonight. Both Evan (IM) and Reid (CME) have been notified. 2:00 AM - Evan will notify the sign personnel. There is high water and trees in the roadway.,1/19/13,1,1,0,0,0,0,0,3.447928241,0
413939,2013-01-21T01:00:00Z,2013-01-21T20:29:25Z,SR-1650,Dennis Rd,Both Directions,NA,NA,35.9627533,-78.83686829,Road Closed,Weather Event,1,None,Road closed due to high water.,NA,1/20/13,1,0,0,0,0,0,0,0.812094907,0
414457,2013-01-30T23:27:00Z,2013-01-31T14:35:08Z,SR-1303,Lance Cove Rd,Both Directions,US-64,US-64,35.06804554,-83.87168884,Road Closed,Weather Event,1,None,Lance Cove Road is closed due to high water from the heavy rain.,NA,1/30/13,1,0,0,0,0,0,0,0.630648148,0
414458,2013-01-30T23:30:00Z,2013-01-31T14:36:12Z,SR-1318,Julia Buckner Rd,Both Directions,SR-1300,SR-1300,35.07027594,-83.81637096,Road Closed,Weather Event,1,None,Julia Buckner Road is closed due to high water from the heavy rain.,NA,1/30/13,1,0,0,0,0,0,0,0.629305556,0
414460,2013-01-30T23:30:00Z,2013-01-31T14:37:07Z,SR-1326,Tusquittee Creek Rd,Both Directions,SR-1307,SR-1307,35.07580778,-83.78182411,Road Closed,Weather Event,1,None,Tusquittee Creek Road is closed due to high water from the heavy rain.,NA,1/30/13,1,0,0,0,0,0,0,0.62994213,0
414467,2013-01-30T22:30:00Z,2013-01-31T02:13:05Z,NC-28,Bryson City Road,Both Directions,SR-1358,SR-1358,35.27901329,-83.4461832,Road Closed,Weather Event,1,None,NC 28 (Bryson City Road) near Oak Grove Church Road is closed due to downed trees and power lines.,NA,1/30/13,0,1,0,0,0,0,0,0.154918981,0
414470,2013-01-31T00:38:00Z,2013-02-04T15:00:00Z,SR-1345,Farmers Fish Camp,Both Directions,NC-93,NC-93,36.54262014,-81.20307997,Road Closed,Weather Event,1,None,Bridge is completely out.,Barricades in place at bridge.  The Detour will be posted by Monday at the bridge and on TIMS.,1/30/13,1,0,0,0,0,0,0,4.598611111,0
414481,2013-01-31T11:42:00Z,2013-01-31T20:07:24Z,SR-1331,Roby Greene Rd,Both Directions,SR-1391,SR-1391,36.23192981,-81.62212014,Road Closed,Weather Event,119,Winter Weather 1/25/2013,Roadway under water due heavy rains,NA,1/31/13,1,0,0,0,0,1,0,0.350972222,0
414483,2013-01-31T12:15:00Z,2013-01-31T20:08:21Z,SR-1609,New River Heights,Both Directions,US-221,US-221,36.61565275,-81.15231507,Road Closed,Weather Event,119,Winter Weather 1/25/2013,Roadway under water due to heavy rains.,NA,1/31/13,1,0,0,0,0,1,0,0.328715278,0
414484,2013-01-31T12:24:00Z,2013-02-05T23:24:00Z,SR-1116,Watauga River,Both Directions,SR-1122,SR-1122,36.23835973,-81.82282984,Road Closed,Weather Event,1,None,Roadway is under water due too heavy rains.,NA,1/31/13,1,0,0,0,0,0,0,5.458333333,0
414490,2013-01-31T13:02:00Z,2013-02-28T21:00:00Z,SR-1344,Finney,Heading North,NC-93,NC-93,36.54377719,-81.2033844,Road Closed,Weather Event,1,None,NA,NA,1/31/13,0,0,0,0,0,0,0,28.33194444,1
414495,2013-01-31T13:09:00Z,2013-02-01T21:00:00Z,SR-1308,Kings Creek Rd,Heading North,SR-1316,SR-1316,36.54384313,-81.30457469,Road Closed,Weather Event,1,None,NA,Barricades in place; bridge under water,1/31/13,1,0,0,0,0,0,0,1.327083333,0
414498,2013-01-31T13:49:00Z,2013-02-04T21:00:00Z,SR-1169,Irwin Valley Rd,Heading North,SR-1167,SR-1167,0,0,Road Closed,Weather Event,1,None,NA,Road impassable,1/31/13,0,0,0,0,0,0,0,4.299305556,1
414500,2013-01-31T05:01:00Z,2013-02-02T17:30:00Z,SR-1577,Jake Blackburn Rd,Heading North,SR-1501,Deep Ford Rd,36.46902666,-81.43976212,Road Closed,Weather Event,1,None,Closed due to Washout.  Winter Weather and Flooding.,NA,1/31/13,1,0,1,0,0,0,0,2.520138889,0
414501,2013-01-31T05:01:00Z,2013-02-27T22:00:00Z,SR-1180,Will Vannoy Rd,Heading North,SR-1181,SR-1181,36.33400353,-81.46134853,Road Closed,Weather Event,1,None,"Road is closed due to washout .10 mi. west of SR 1181, Lower Nettle Knob.  Winter Weather and Flood. Signs are not in place due to unavailability.  We do have small barricades out.","Road is closed .10 of mile west of SR-1181.  
Signs are not in place due to unavailability.  We do have small barricades out.",1/31/13,1,0,1,0,0,1,0,27.70763889,0
414506,2013-01-31T14:50:00Z,2013-01-31T20:00:00Z,SR-1320,Huntdale Rd,Heading North,SR-1304,Tipton Hill Rd,0,0,Road Closed,Weather Event,1,None,Road closed due to high water.,Road closed due to high water.,1/31/13,1,0,0,0,0,0,0,0.215277778,0
414508,2013-01-31T15:00:00Z,2013-02-04T21:00:00Z,SR-1434,Clark Rd,Heading North,SR-1433,SR-1433,35.38834,-77.58211517,Road Closed,Weather Event,1,None,NA,Barricades in place; bridge not passable,1/31/13,0,0,0,0,0,0,0,4.25,1
414513,2013-01-31T15:34:00Z,2013-02-28T21:00:00Z,SR-1314,Deep Valley Rd,Heading North,NC-113,NC-113,36.56271994,-81.30194016,Road Closed,Weather Event,1,None,NA,Impassble,1/31/13,0,0,0,0,0,0,0,28.22638889,1
414516,2013-01-31T16:27:00Z,2013-02-28T21:00:00Z,SR-1302,Weaver Rd,Heading North,SR-1300,Allen Rd,0,0,Road Closed,Weather Event,1,None,NA,Impassable/road closed,1/31/13,0,0,0,0,0,0,0,28.18958333,1
414518,2013-01-31T17:00:00Z,2013-02-08T21:00:00Z,SR-1128,Rifle Range,Heading South,NC-18,NC-18,35.55897765,-81.51346989,Road Closed,Weather Event,1,None,NA,Road closed; local traffic only,1/31/13,0,0,0,0,0,0,0,8.166666667,1
414534,2013-01-31T21:02:00Z,2013-02-08T22:02:00Z,SR-1318,Yearling,Heading North,SR-1317,SR-1317,36.50489044,-79.11577606,Road Closed,Weather Event,1,None,NA,NA,1/31/13,0,0,0,0,0,0,0,8.041666667,1
414547,2013-01-31T22:43:00Z,2013-02-05T23:43:00Z,SR-1541,Payne Branch,Both Directions,SR-1549,Winkler's Creek,1,1,Road Closed,Weather Event,1,None,NA,NA,1/31/13,0,0,0,0,0,0,0,5.041666667,1
414567,2013-02-01T05:00:00Z,2013-02-08T17:01:00Z,SR-1222,Methodist Camp Rd,Heading South,SR-1159,SR-1159,36.36656318,-81.43147945,Road Closed,Weather Event,1,None,Debris on Bridge.,NA,2/1/13,0,0,0,0,0,0,0,7.500694444,1
414697,2013-01-31T13:51:00Z,2013-12-31T22:00:00Z,SR-1345,Farmers Fish Camp,Heading East,NC-93,NC-93,36.54262014,-81.20307997,Road Closed,Weather Event,1,None,Bridge is completely out due to Winter Weather and Flooding.  Road will be out until further notice.,Road will be out until further notice.,1/31/13,1,0,1,0,1,0,0,334.3395833,0
414858,2013-02-08T10:07:00Z,2013-02-08T15:30:00Z,NC-12,NC-12,Both Directions,NA,NA,35.6078011,-75.46547413,Lanes Narrowed,Weather Event,1,None,"Due to high water NC-12 is closed near Rodanthe/Mirlo Beach. At this time, only 4-wheel drive vehicles are being permitted to travel in this area.",Reactivated incident at request of DOT Comm. Lisa Schell and Hollie Allen,2/8/13,1,0,0,0,0,0,0,0.224305556,0
415578,2013-02-26T15:00:00Z,2013-02-26T22:00:00Z,NC-251,River Road,Both Directions,SR-1002,Old Leicester,35.62840998,-82.60054976,Road Closed,Weather Event,1,None,Flooding,NA,2/26/13,1,0,0,0,0,0,0,0.291666667,0
415968,2013-02-04T14:39:00Z,2013-03-14T14:30:00Z,SR-1302,Weaver Rd,Heading West,SR-1303,SR-1303,35.83151419,-79.79469895,Road Closed,Weather Event,1,None,road washed by flood,NA,2/4/13,1,0,0,0,0,0,0,37.99375,0
416068,2013-03-06T21:39:00Z,2013-03-07T14:47:05Z,NC-12,NA,Both Directions,NA,NA,35.59555339,-75.46749115,Road Closed,Weather Event,1,None,The road has now reopened.,"Eugene Sexton with the Dare CME office called in the closure and requested a County Alert. Per our protocols, recording a Special Alert to pair with incident.",3/6/13,0,0,0,0,0,0,0,0.713946759,1
416158,2013-03-08T12:49:00Z,2013-03-09T03:00:00Z,NC-12,NC-12,Both Directions,NA,NA,35.59379903,-75.46793591,Road Impassable,Weather Event,1,None,NC-12 is closed at Mirlo Beach in Dare County due to over wash. The road will be reopened when travel conditions are deemed safe.,email from NCDPS Troop A,3/8/13,1,0,0,0,0,0,0,0.590972222,0
416243,2013-03-09T21:59:00Z,2013-03-12T14:00:00Z,NC-12,NC-12,Both Directions,NA,NA,35.90226083,-75.59632301,Road Closed,Weather Event,1,None,"Due to high water, NC-12 will be closed from Oregon Inlet to Rodanthe.  The lanes are not expected to re-open until conditions are fit for travel.",Eugene Sexton called at 4:56 PM to report road closure due to ocean overwash.,3/9/13,1,0,0,0,0,0,0,2.667361111,0
418217,2013-03-29T14:00:00Z,2013-05-10T22:00:00Z,SR-1588,Bill Bledsoe Rd,Heading West,SR-1590,Wagoner Access Rd,36.41217023,-81.39106996,Road Closed,Weather Event,121,Western NC Flood May 2013,Road Closed:Â  Flood Damage,NA,3/29/13,1,0,0,0,1,0,0,42.33333333,0
418960,2013-04-29T14:12:00Z,2013-04-30T02:00:00Z,SR-1751,NA,Both Directions,US-74,US-74,34.99101538,-80.49335003,Road Closed,Weather Event,1,None,Walkup Ave. between Sutton St. and Mason St. is closed due to shoulder washing out and replacing cross-over pipe.,NA,4/29/13,0,0,0,0,0,0,0,0.491666667,1
418969,2013-04-29T15:53:00Z,2013-04-29T20:11:12Z,SR-1649,Pleasant Grove,Both Directions,NA,NA,35.03400238,-80.03295422,Road Closed,Weather Event,1,None,Road is closed due to high water.,NA,4/29/13,1,0,0,0,0,0,0,0.179305556,0
418970,2013-04-29T15:59:00Z,2013-05-01T20:30:00Z,SR-1229,Okey High Rd,Both Directions,NA,NA,34.86762238,-80.30896759,Road Closed,Weather Event,1,None,Road is closed due to high water.,NA,4/29/13,1,0,0,0,0,0,0,2.188194444,0
418972,2013-04-29T16:02:00Z,2013-04-29T18:33:00Z,SR-1709,Kirby Rd,Both Directions,NA,NA,35.59653854,-78.08184814,Road Closed,Weather Event,1,None,Road closed due to high water.,NA,4/29/13,1,0,0,0,0,0,0,0.104861111,0
418973,2013-04-29T16:03:00Z,2013-04-29T20:09:32Z,SR-1634,Grassy Islnd Rd,Both Directions,NA,NA,35.08569336,-80.04415894,Road Closed,Weather Event,1,None,Road closed due to high water.,NA,4/29/13,1,0,0,0,0,0,0,0.171203704,0
419334,2013-05-05T19:21:00Z,2013-05-08T22:00:00Z,SR-1407,Mill Creek Rd,Heading South,I-40,NA,35.62950042,-82.25957394,Road Closed,Weather Event,121,Western NC Flood May 2013,SR 1407 (Mill Creek Road) is closed due to a shoulder failure.,NA,5/5/13,0,0,0,0,1,0,0,3.110416667,0
419339,2013-05-05T23:30:00Z,2013-05-11T00:00:00Z,SR-2788,Crooked Creek,Both Directions,NC-9,NC-9,35.56176983,-82.27090023,Lanes Closed,Weather Event,121,Western NC Flood May 2013,One lane closed due to weather event.,NA,5/5/13,1,0,0,0,1,0,0,5.020833333,0
419341,2013-05-06T02:07:00Z,2013-05-06T13:07:00Z,SR-1519,Old Crabtree Rd,Both Directions,NC-209,NC-209,35.55052433,-82.95089722,Road Closed,Weather Event,121,Western NC Flood May 2013,Road closed due to flooding.,Per Jeff Alsbaugh LAL 21:13,5/5/13,1,0,0,0,1,0,0,0.458333333,0
419342,2013-05-06T02:14:00Z,2013-05-06T13:00:00Z,SR-1513,Hyder Mtn Rd,Both Directions,SR-1642,Charles St,35.53531989,-82.91206017,Road Closed,Weather Event,121,Western NC Flood May 2013,Road closed due to flooding.,Per Jeff Alsbaugh LAL 21:18,5/5/13,1,0,0,0,1,0,0,0.448611111,0
419352,2013-05-06T11:12:00Z,2013-05-06T13:12:00Z,NC-184,NC 184,Both Directions,SR-1337,SR-1337,36.1530903,-81.86339021,Road Closed,Weather Event,1,None,High Water and downed power lines,NA,5/6/13,1,1,0,0,0,0,0,0.083333333,0
419354,2013-05-06T11:34:00Z,2013-05-06T20:00:00Z,NC-197,NC 197,Heading North,SR-1314,SR-1314,36.03966974,-82.29723014,Road Impassable,Weather Event,121,Western NC Flood May 2013,Flooding,NA,5/6/13,1,0,0,0,1,0,0,0.351388889,0
419356,2013-05-06T11:31:00Z,2013-05-08T13:00:00Z,SR-1331,Roby Greene Rd,Both Directions,SR-1391,SR-1391,36.23192981,-81.62212014,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1331 Roby Green closed because roadway is under water due to flooding of the New River.,Use caution while driving in Watauga due to flooding.,5/6/13,1,0,0,0,1,0,0,2.061805556,0
419359,2013-05-06T11:45:00Z,2013-05-08T13:00:00Z,SR-1515,Charlie Hollar,Both Directions,US-221,US-221,36.22068933,-81.64041025,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1515 New River Hills/Charlie HollarsÂ Roadway closed because of flooding from the New River.,Use caution while driving in Watauga County due to flooding within the county.,5/6/13,1,0,0,0,1,0,0,2.052083333,0
419362,2013-05-06T11:58:00Z,2013-05-09T13:00:00Z,SR-1116,Watauga River,Both Directions,SR-1122,Rominger Rd,36.23835973,-81.82282984,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1116 Watauga River Road Closed because of flooding from the Watauga River.,Use caution while driving in Watauga County due to flooding within the county.,5/6/13,1,0,0,0,1,0,0,3.043055556,0
419364,2013-05-06T12:05:00Z,2013-05-08T13:05:00Z,SR-1532,Niley Cook Rd,Both Directions,US-321,US-321,36.18148014,-81.64895028,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1532 Niley Cook Road closed because of flooding .20 mile east of US321.,Use caution while driving in Watauga County due to flooding within the county.,5/6/13,1,0,0,0,1,0,0,2.041666667,0
419365,2013-05-06T12:21:00Z,2013-05-07T13:21:00Z,SR-1005,Lynch Lane,Heading North,SR-2230,SR-2230,35.17686016,-81.45675659,Road Closed,Weather Event,121,Western NC Flood May 2013,NA,NA,5/6/13,0,0,0,0,1,0,0,1.041666667,0
419366,2013-05-06T12:28:00Z,2013-05-07T13:28:00Z,SR-1529,Mt. Zion Ch. Rd.,Heading North,NC-226,NC-226,35.47552452,-81.67412281,Road Closed,Weather Event,1,None,NA,NA,5/6/13,0,0,0,0,0,0,0,1.041666667,1
419369,2013-05-06T12:31:00Z,2013-05-07T13:31:00Z,SR-1521,Jackson White Rd.,Heading North,NC-10,NC-10,35.44581264,-81.64433956,Road Closed,Weather Event,121,Western NC Flood May 2013,NA,NA,5/6/13,0,0,0,0,1,0,0,1.041666667,0
419371,2013-05-06T12:38:00Z,2013-05-07T13:38:00Z,SR-1523,Jackson White Rd,Heading North,NC-10,NC-10,35.4452198,-81.64366029,Road Closed,Weather Event,121,Western NC Flood May 2013,NA,NA,5/6/13,0,0,0,0,1,0,0,1.041666667,0
419375,2013-05-06T12:57:00Z,2013-05-06T20:00:00Z,SR-1186,Johnson Rd,Heading North,SR-1187,Toecan Rd,35.97133795,-82.17816353,Road Impassable,Weather Event,121,Western NC Flood May 2013,Under Water,NA,5/6/13,1,0,0,0,1,0,0,0.29375,0
419377,2013-05-06T13:01:00Z,2013-05-07T04:59:00Z,SR-1320,Huntdale Rd,Heading North,NC-197,NC-197,36.04069971,-82.33576007,Road Impassable,Weather Event,121,Western NC Flood May 2013,Under Water,NA,5/6/13,1,0,0,0,1,0,0,0.665277778,0
419380,2013-05-06T13:08:00Z,2013-05-06T20:00:00Z,SR-1305,Whitson Branch,Heading North,NC-197,NC-197,36.02399021,-82.23884985,Road Impassable,Weather Event,121,Western NC Flood May 2013,Under Water,NA,5/6/13,1,0,0,0,1,0,0,0.286111111,0
419384,2013-05-06T13:28:00Z,2013-05-06T20:28:00Z,SR-3556,Biltmore Ave.,Heading West,NC-81,NC-81,35.56941169,-82.5464201,Road Closed,Weather Event,121,Western NC Flood May 2013,Meadow Road is closed both directions due to flooding.,NA,5/6/13,1,0,0,0,1,0,0,0.291666667,0
419390,2013-05-06T13:45:00Z,2013-05-08T14:45:00Z,SR-1356,Del Coffey Rd,Both Directions,SR-1355,SR-1355,36.25451748,-81.60442829,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1356 Del Coffey Roadway closed because of flooding over bridge #268 at the intersection of SR1331 Roby Green Road.,Use caution while driving in Watauga County due to flooding within the county.,5/6/13,1,0,0,0,1,0,0,2.041666667,0
419392,2013-05-06T14:02:00Z,2013-05-08T13:02:00Z,SR-1328,Brookshire Rd,Both Directions,NC-194,NC-194,36.2462803,-81.65205024,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1328 Brookshire Road Bridge #86 is closed due to flooding.,Use caution while driving in Watauga County due to flooding within the county.,5/6/13,1,0,0,0,1,0,0,1.958333333,0
419395,2013-05-06T14:08:00Z,2013-05-13T15:08:00Z,SR-1302,Weaver Rd,Heading West,SR-1300,Allen Rd,36.49876994,-81.32311821,Road Impassable,Weather Event,121,Western NC Flood May 2013,high water,NA,5/6/13,1,0,0,0,1,0,0,7.041666667,0
419397,2013-05-06T14:18:00Z,2013-05-08T13:18:00Z,SR-1200,Guy Ford Rd,Both Directions,SR-1201,SR-1201,36.2737897,-81.88630968,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1200 Guy Ford Road closed due to Flooding at Bridge #271.,Use caution while driving in Watauga County due to flooding within the county.,5/6/13,1,0,0,0,1,0,0,1.958333333,0
419398,2013-05-06T14:24:00Z,2013-05-08T13:24:00Z,SR-1523,Wilson Ridge Rd.,Both Directions,SR-1523,SR-1523,36.24548972,-78.32806975,Road Closed,Weather Event,121,Western NC Flood May 2013,SR1523 Deerfield Roadway is closed due to flooding of Bridge #271.,Use caution while driving in Watauga County due to flooding within the county.,5/6/13,1,0,0,0,1,0,0,1.958333333,0
